"rownum","ISSUENO","ISSUEDATE","ISSUETIME","VIODESCRIPTION","LOCATIONDESC1","CityState","longitude","latitude","accuracy"
159988,460834194,"3/16/2012","1:14:00","PARKING PROHIBITED BY OFFICIAL SIGN","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
683507,466297462,"12/3/2012","19:20:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
158627,460840262,"3/15/2012","22:14:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
456482,463945580,"8/13/2012","11:06:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
312181,462389863,"5/30/2012","2:52:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
15344,459326711,"1/7/2012","5:28:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
562149,464952913,"10/2/2012","5:30:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
358460,462930974,"6/22/2012","15:20:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
243519,461607296,"4/27/2012","11:01:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
64909,459912493,"2/1/2012","21:25:00","PARKED POSTED PRIVATE PROPERTY","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
404125,463373083,"7/17/2012","2:39:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
534518,464575042,"9/19/2012","11:36:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
608346,465229866,"10/25/2012","4:22:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
741412,466243665,"12/31/2012","2:32:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
102404,460117265,"2/18/2012","5:05:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
371891,463063624,"6/29/2012","4:28:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
250138,461781073,"5/1/2012","10:48:00","UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
110691,460347834,"2/22/2012","15:58:00","PARKING PROHIBITED BY OFFICIAL SIGN","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
720401,466629940,"12/19/2012","3:35:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
187644,461025062,"3/30/2012","3:25:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
632870,465625974,"11/6/2012","17:22:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
15933,459453680,"1/8/2012","2:39:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
719040,466702154,"12/18/2012","19:33:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
437772,463690496,"8/3/2012","20:26:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
459466,463803734,"8/14/2012","4:53:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
553294,464980250,"9/27/2012","21:27:00","TOW-AWAY ZONE (BLOCKING TRAFFIC)","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
234860,461703104,"4/24/2012","13:20:00","PARKED IN SCHOOL ZONE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
375564,463065934,"6/30/2012","5:15:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
144811,460803000,"3/9/2012","5:57:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
156155,460731773,"3/14/2012","2:45:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
252625,461893924,"5/2/2012","6:53:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
74417,459900151,"2/6/2012","4:16:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
584886,464959795,"10/13/2012","2:38:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
576242,465123046,"10/9/2012","14:21:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
337807,462045743,"6/12/2012","2:29:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
247824,461682664,"4/30/2012","21:22:00","PARKING PROHIBITED BY OFFICIAL SIGN","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
455706,463943476,"8/11/2012","2:32:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
236248,461495602,"4/25/2012","7:35:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
159261,460821631,"3/15/2012","12:43:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
238343,461497536,"4/25/2012","5:41:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
406722,463465914,"7/18/2012","4:56:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
292810,461963272,"5/19/2012","13:45:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
439734,463878693,"8/3/2012","5:35:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
671587,466110912,"11/27/2012","8:17:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
644446,465718256,"11/12/2012","5:31:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
430904,463537546,"7/31/2012","3:16:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
668666,465890611,"11/26/2012","17:09:00","PARKING PROHIBITED BY OFFICIAL SIGN","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
378772,463074684,"7/3/2012","15:36:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
580237,465238675,"10/11/2012","4:52:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
428548,463660411,"7/30/2012","12:51:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
198152,461300361,"4/4/2012","14:30:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
430783,463416236,"7/31/2012","12:00:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
45715,458462443,"1/24/2012","5:33:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
656952,465926263,"11/18/2012","4:49:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
83197,460174002,"2/9/2012","12:50:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
441588,463615773,"8/5/2012","5:13:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
476992,464086921,"8/23/2012","2:14:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
394561,462899791,"7/11/2012","3:31:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
495422,464394394,"8/31/2012","4:29:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
174482,460775965,"3/23/2012","4:39:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
69851,459957783,"2/3/2012","6:31:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
516390,464404220,"9/11/2012","4:57:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
733292,466467750,"12/27/2012","3:00:00","NIGHT PARKING - WINTER RESTRICTED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
119671,460148500,"2/27/2012","2:32:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
224308,461261124,"4/18/2012","13:58:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
250317,461846070,"5/1/2012","21:46:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
417744,463578290,"7/24/2012","16:10:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
523439,464055922,"9/13/2012","19:50:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
60587,458444420,"1/31/2012","19:19:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
68216,459958645,"2/2/2012","13:52:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
143733,460563390,"3/8/2012","3:25:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
114246,459984033,"2/23/2012","0:45:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
120856,460292420,"2/27/2012","5:04:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
326310,462247752,"6/6/2012","5:43:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
194409,461173635,"4/3/2012","14:48:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
650720,465849274,"11/15/2012","18:05:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
690316,466305011,"12/5/2012","5:44:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
709237,466590305,"12/13/2012","5:43:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
732632,466720855,"12/26/2012","9:24:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
187872,461024944,"3/30/2012","3:04:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
628028,465521490,"11/4/2012","2:36:00","PARKED POSTED PRIVATE PROPERTY","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
417487,463442335,"7/24/2012","20:56:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
695963,466344336,"12/7/2012","1:06:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
435832,463417253,"8/2/2012","2:00:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
488586,464228240,"8/28/2012","2:39:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
193341,461083195,"4/2/2012","5:21:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
484090,463828260,"8/25/2012","3:47:00","UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
71081,459783671,"2/3/2012","5:52:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
316487,462319944,"6/1/2012","15:11:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
126744,460460895,"2/29/2012","11:20:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
666387,466147393,"11/24/2012","3:19:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
630680,465707620,"11/6/2012","11:53:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
480578,464066680,"8/24/2012","23:17:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
390782,463227774,"7/10/2012","13:28:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
588035,465163554,"10/16/2012","9:06:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
72867,460071135,"2/5/2012","22:12:00","PARKED IN TAXICAB STAND","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
686914,466265251,"12/4/2012","2:52:00","NIGHT PARKING - WINTER RESTRICTED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
57570,459677422,"1/30/2012","17:23:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
456772,463790666,"8/13/2012","5:14:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
215575,461418134,"4/13/2012","12:55:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
594265,465171254,"10/18/2012","2:58:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
144238,460563401,"3/8/2012","3:27:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
318107,462042674,"6/2/2012","4:12:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
638328,465874511,"11/8/2012","22:55:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
236427,461807695,"4/25/2012","2:44:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
361484,463052170,"6/23/2012","16:43:00","PARKED IN EXCESS OF 3 HOURS PROHIBITED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
661316,466019794,"11/20/2012","13:03:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
523787,463855976,"9/14/2012","3:47:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
508242,464291026,"9/7/2012","12:47:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
119174,460338830,"2/26/2012","2:00:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
2823,459340243,"1/3/2012","12:58:00","PARKING PROHIBITED BY OFFICIAL SIGN","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
400403,463525123,"7/14/2012","5:32:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
146982,458340632,"3/10/2012","7:49:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
12500,459303740,"1/6/2012","3:08:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
242195,461650770,"4/27/2012","14:42:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
210697,461331533,"4/11/2012","5:57:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
199702,461225424,"4/5/2012","5:08:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
641211,465627750,"11/9/2012","10:14:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
127785,459283720,"3/1/2012","4:08:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
58206,459677105,"1/30/2012","13:56:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
479548,464256306,"8/23/2012","12:36:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
504674,464054463,"9/6/2012","6:44:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
176377,460946813,"3/24/2012","16:29:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
141864,459901164,"3/8/2012","18:07:00","FAILURE TO PARK IN DEFINED ANGLE SPACE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
337783,462347130,"6/12/2012","2:49:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
13026,459263781,"1/6/2012","12:06:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
740832,466880444,"12/30/2012","7:58:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
481273,464203040,"8/24/2012","15:26:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
499553,464317232,"9/4/2012","18:16:00","RESIDENTIAL PARKING PROGRAM","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
577112,465024582,"10/10/2012","17:02:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
287396,462196770,"5/17/2012","2:38:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
54707,459893722,"1/27/2012","4:09:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
518156,464596926,"9/12/2012","5:51:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
578801,465029552,"10/10/2012","11:35:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
358317,462704104,"6/22/2012","2:43:00","NIGHT PARKING","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
231057,461581492,"4/21/2012","4:17:00","NIGHT PARKING - WRONG SIDE","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
189472,461025585,"3/31/2012","1:51:00","PARKED POSTED PRIVATE PROPERTY","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
705412,466630323,"12/12/2012","22:59:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
87777,460164806,"2/11/2012","7:39:00","PARKED IN PUBLIC PROPERTY, NO PERMIT","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
106169,460398245,"2/21/2012","16:57:00","METER PARKING VIOLATION","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
173925,461166263,"3/23/2012","7:41:00","RESIDENTIAL PARKING PROGRAM","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
163535,460876006,"3/18/2012","20:55:00","PARKED POSTED PRIVATE PROPERTY","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
68022,459953012,"2/2/2012","16:59:00","PARKING PROHIBITED BY OFFICIAL SIGN","1111 S 4TH ST","Milwaukee, WI",-87.9155511020408,43.0199074081633,"house"
