rownum,ISSUENO,ISSUEDATE,ISSUETIME,VIODESCRIPTION,LOCATIONDESC1,CityState,geo_longitude,geo_latitude,geo_accuracy
391086,463068686,7/10/2012,17:18:00,METER PARKING VIOLATION,1612 W WISCONSIN AVE,"Milwaukee, WI",-87.9332368377243,43.0387500860479,house
707239,466566940,12/12/2012,18:50:00,METER PARKING VIOLATION,3121 DOWNER AVE,"Milwaukee, WI",,,
122105,460397420,2/28/2012,5:09:00,NIGHT PARKING,6625 W FAIRVIEW AVE,"Milwaukee, WI",-87.9952926279705,43.0313281903602,house
89205,460045994,2/13/2012,2:03:00,NIGHT PARKING - WRONG SIDE,801 S SHEA AVE,"Milwaukee, WI",-87.9550643564148,43.0228190249987,house
95963,459981443,2/15/2012,16:46:00,METER PARKING VIOLATION,315 E MENOMONEE ST,"Milwaukee, WI",-87.9066668393365,43.0313835442627,house
461929,463998290,8/15/2012,16:58:00,METER PARKING VIOLATION,2632 N DOWNER AVE,"Milwaukee, WI",-87.877962792027,43.0665271022999,house
320978,462479032,6/4/2012,4:29:00,NIGHT PARKING,3003 S 34TH ST,"Milwaukee, WI",-87.9569291508928,42.9897196116213,house
202147,461134041,4/6/2012,12:33:00,PARKING PROHIBITED BY OFFICIAL SIGN,3050 N STOWELL AVE,"Milwaukee, WI",-87.8791032418431,43.0737347346415,house
90878,459964960,2/14/2012,17:12:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,525 N 20TH ST,"Milwaukee, WI",-87.9380230857419,43.0365177962342,house
442553,463782535,8/6/2012,7:23:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,5204 N 48TH ST,"Milwaukee, WI",-87.9724961972881,43.112169019665,house
133813,460721660,3/3/2012,2:08:00,NIGHT PARKING,3360 N CRAMER ST,"Milwaukee, WI",-87.8864064570724,43.0787368761991,house
688189,466429810,12/5/2012,5:59:00,NIGHT PARKING,2862 N SHEPARD AVE,"Milwaukee, WI",-87.8744309659329,43.0703172840029,house
272634,461775344,5/10/2012,5:28:00,NIGHT PARKING,2118 S 7TH ST,"Milwaukee, WI",-87.9199240220417,43.0060563419293,house
650200,465806924,11/14/2012,4:35:00,NIGHT PARKING,819 N 23RD ST,"Milwaukee, WI",-87.9416866541873,43.040579713292,house
281899,461918435,5/15/2012,20:24:00,METER PARKING VIOLATION,3068 N STOWELL AVE,"Milwaukee, WI",-87.8790987338223,43.0740269604635,house
477366,464276422,8/23/2012,4:48:00,NIGHT PARKING,2129 E BELLEVIEW PL,"Milwaukee, WI",-87.883849569188,43.0660110443099,house
693294,466195962,12/6/2012,13:31:00,METER PARKING VIOLATION,3475 N DOWNER AVE,"Milwaukee, WI",-87.8778600361332,43.0812540777253,house
113708,460259402,2/23/2012,5:53:00,NIGHT PARKING - WRONG SIDE,7021 W MT VERNON AVE,"Milwaukee, WI",-88.0001008498776,43.0338357976181,house
417123,463498965,7/24/2012,17:11:00,METER PARKING VIOLATION,160 N JEFFERSON ST,"Milwaukee, WI",-87.9043419543023,43.0319246092671,house
461223,463903602,8/15/2012,12:10:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,1121 W WELLS ST,"Milwaukee, WI",-87.9262243068392,43.0401371773435,house
88871,460073740,2/13/2012,12:57:00,METER PARKING VIOLATION,3104 N DOWNER AVE,"Milwaukee, WI",-87.8780043,43.0699244,tertiary
515631,464354494,9/11/2012,5:37:00,NIGHT PARKING,2648 N 46TH ST,"Milwaukee, WI",-87.9710967070022,43.0669923060358,house
410062,463156072,7/19/2012,6:03:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,3452 N 17TH ST,"Milwaukee, WI",-87.932149767173,43.0810648284469,house
37002,459517973,1/19/2012,8:31:00,METER PARKING VIOLATION,1036 N 6TH ST,"Milwaukee, WI",-87.9188131289125,43.0434772871768,house
223339,461490503,4/18/2012,8:27:00,PARKING PROHIBITED BY OFFICIAL SIGN,720 N WATER ST,"Milwaukee, WI",-87.9090562736344,43.0391147109015,house
142724,460563644,3/8/2012,5:00:00,NIGHT PARKING - WRONG SIDE,4700 N 52ND ST,"Milwaukee, WI",-87.9778144476825,43.1027062651662,house
570987,465120412,10/6/2012,14:14:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,404 E WELLS ST,"Milwaukee, WI",-87.9065854459409,43.0412802353607,house
332855,462211842,6/8/2012,17:10:00,PARKED WITHIN 4 FEET OF DRIVE OR ALLEY,4598 N 84TH ST,"Milwaukee, WI",-88.017174499122,43.1014269577883,house
530420,463600933,9/18/2012,3:28:00,NIGHT PARKING - WRONG SIDE,5724 N 94TH ST,"Milwaukee, WI",-88.0293910869114,43.121840736934,house
590317,465295165,10/17/2012,5:09:00,NIGHT PARKING - WRONG SIDE,2107 W CHERRY ST,"Milwaukee, WI",-87.9392050169835,43.0499266831339,house
577294,465324134,10/10/2012,5:46:00,NIGHT PARKING - WRONG SIDE,1110 N 17TH ST,"Milwaukee, WI",-87.933886139531,43.0445940772753,house
401418,463359702,7/14/2012,4:26:00,NIGHT PARKING,8559 W APPLETON AVE,"Milwaukee, WI",-87.9923021,43.0753343,primary
546882,464462725,9/25/2012,4:06:00,NIGHT PARKING - WRONG SIDE,3069 N BUFFUM ST,"Milwaukee, WI",-87.9065899846307,43.0741545058546,house
208964,461540450,4/10/2012,4:13:00,NIGHT PARKING,1816 N ARLINGTON PL,"Milwaukee, WI",-87.8948104469263,43.0547641671956,house
733046,466721570,12/26/2012,13:27:00,METER PARKING VIOLATION,260 E MENOMONEE ST,"Milwaukee, WI",-87.9075379671508,43.0314991082958,house
554235,464839981,9/28/2012,16:29:00,METER PARKING VIOLATION,2352 S KINNICKINNIC AVE,"Milwaukee, WI",-87.9075015,43.0070774,secondary
141421,460629120,3/7/2012,10:20:00,METER PARKING VIOLATION,166 N BROADWAY ST,"Milwaukee, WI",-87.9069172897207,43.0318681872589,house
343839,462608742,6/14/2012,12:56:00,METER PARKING VIOLATION,1902 E NORTH AVE,"Milwaukee, WI",-87.886648835107,43.0601986854388,house
656799,465914746,11/17/2012,10:42:00,METER PARKING VIOLATION,3209 N MARYLAND AVE,"Milwaukee, WI",-87.8829769172579,43.0762745325516,house
66149,459750863,2/2/2012,2:41:00,NIGHT PARKING - WRONG SIDE,3836 N 40TH ST,"Milwaukee, WI",-87.9629785486065,43.0867193636887,house
66357,459762914,2/2/2012,2:02:00,NIGHT PARKING - WRONG SIDE,1668 S 22 ST,"Milwaukee, WI",,,
372293,462886616,6/29/2012,1:44:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,2203 E BRADFORD AVE,"Milwaukee, WI",-87.8828791019798,43.063639,house
117422,460153341,2/25/2012,5:04:00,NIGHT PARKING - WRONG SIDE,1225 W SCOTT ST,"Milwaukee, WI",-87.9271849271461,43.0190130544934,house
635903,465744624,11/7/2012,20:38:00,METER PARKING VIOLATION,1140 N 5TH ST,"Milwaukee, WI",-87.9172588698224,43.0449072652055,house
298818,462205170,5/23/2012,9:43:00,RESIDENTIAL PARKING PROGRAM,3420 N BARTLETT AVE,"Milwaukee, WI",-87.8888298335221,43.0800224021404,house
403883,463305846,7/17/2012,4:43:00,NIGHT PARKING,4806 W HOYT PL,"Milwaukee, WI",-87.973348032692,43.0873198128877,house
144175,460706385,3/8/2012,5:26:00,NIGHT PARKING,2173 S 32 ST,"Milwaukee, WI",,,
264604,461723603,5/8/2012,3:38:00,NIGHT PARKING,2831 W WELLS ST,"Milwaukee, WI",-87.9500758378501,43.0401951559211,house
344428,462561175,6/14/2012,2:17:00,NIGHT PARKING - WRONG SIDE,222 W PITTSBURGH AVE,"Milwaukee, WI",-87.9127828124993,43.0294914748884,house
680769,465935746,12/1/2012,16:38:00,METER PARKING VIOLATION,2210 S KINNICKINNIC AVE,"Milwaukee, WI",-87.9075015,43.0070774,secondary
363870,462890315,6/26/2012,5:42:00,NIGHT PARKING,5639 N 95TH ST,"Milwaukee, WI",-88.0309904077901,43.1202292299211,house
309158,661757191,5/29/2012,1:26:00,UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE,424 W VLIET,"Milwaukee, WI",,,
442535,463789745,8/6/2012,3:33:00,NIGHT PARKING - WRONG SIDE,3050 S 38TH ST,"Milwaukee, WI",-87.9616302580717,42.9893388275097,house
711288,466626005,12/14/2012,14:52:00,METER PARKING VIOLATION,153 E JUNEAU AV,"Milwaukee, WI",-87.9118625696272,43.0456321738479,house
112488,460341442,2/23/2012,5:32:00,NIGHT PARKING,2470 N 12TH ST,"Milwaukee, WI",-87.926747341955,43.063428996977,house
637291,465533902,11/8/2012,17:19:00,METER PARKING VIOLATION,319 E MENOMONEE ST,"Milwaukee, WI",-87.9066273686157,43.0313857679653,house
110229,460313070,2/22/2012,3:50:00,NIGHT PARKING - WRONG SIDE,126 W LLOYD ST,"Milwaukee, WI",-87.9116790223486,43.0578589901132,house
233393,461550784,4/23/2012,15:08:00,TOW-AWAY ZONE (POSTED),335 W WISCONSIN AVE,"Milwaukee, WI",-87.9151066882301,43.038678650294,house
37204,457981134,1/19/2012,5:32:00,UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE,7932S/D W FOND DU LAC AVE,"Milwaukee, WI",,,
229788,461710060,4/20/2012,17:33:00,METER PARKING VIOLATION,189 N JEFFERSON ST,"Milwaukee, WI",-87.9046331922567,43.032468607004,house
83103,460069352,2/9/2012,21:07:00,PARKING PROHIBITED BY OFFICIAL SIGN,6865 N DARIEN ST,"Milwaukee, WI",-87.9567925731008,43.142557391289,house
269946,462027134,5/9/2012,10:57:00,METER PARKING VIOLATION,319 W WISCONSIN AVE,"Milwaukee, WI",-87.9149223621928,43.0386761367572,house
331824,461951442,6/8/2012,14:34:00,PARKED IN SCHOOL ZONE,3330 W NORTH AVE,"Milwaukee, WI",-87.9556755714491,43.0606952802721,house
296983,462294276,5/22/2012,17:50:00,METER PARKING VIOLATION,2346 S KINNICKINNIC AVE,"Milwaukee, WI",-87.9075015,43.0070774,secondary
504221,464458960,9/6/2012,2:10:00,NIGHT PARKING - WRONG SIDE,310 W WASHINGTON ST,"Milwaukee, WI",-87.9143155714286,43.0201911020408,house
249197,461799866,5/1/2012,5:58:00,NIGHT PARKING,1216 W HADLEY ST,"Milwaukee, WI",-87.9270274489796,43.069568122449,house
317965,462042453,6/2/2012,3:44:00,NIGHT PARKING,905 E MEINECKE AVE,"Milwaukee, WI",-87.9002190398453,43.061934,house
236815,461289710,4/25/2012,13:24:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,330 E ERIE ST,"Milwaukee, WI",-87.9064007529099,43.0305729387033,house
87188,459991442,2/11/2012,5:07:00,NIGHT PARKING - WRONG SIDE,1619 W MEINECKE AVE,"Milwaukee, WI",-87.9329759374474,43.0621659481126,house
212809,461377626,4/12/2012,5:50:00,NIGHT PARKING - WRONG SIDE,3716 S 16TH ST,"Milwaukee, WI",-87.9338352028141,42.9770881805034,house
32648,459438162,1/17/2012,14:26:00,METER PARKING VIOLATION,725 N 4TH ST,"Milwaukee, WI",-87.9161163514139,43.0391803416416,house
210774,461255502,4/11/2012,4:36:00,NIGHT PARKING,314 E LOCUST ST,"Milwaukee, WI",-87.9074490051499,43.0711508681161,house
628314,465796096,11/5/2012,3:33:00,NIGHT PARKING - WRONG SIDE,5931 W GALENA ST,"Milwaukee, WI",-87.9868372801199,43.051522092552,house
292647,461963482,5/19/2012,15:15:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,1321 N JACKSON ST,"Milwaukee, WI",-87.9048645398256,43.0471763140268,house
724333,466225922,12/20/2012,2:50:00,NIGHT PARKING - WRONG SIDE,2758 N 23RD ST,"Milwaukee, WI",-87.9410937111974,43.0688969161348,house
253834,461705322,5/2/2012,15:27:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,3224 S 16 ST,"Milwaukee, WI",,,
464600,464020200,8/16/2012,13:58:00,PARKED POSTED PRIVATE PROPERTY,835 N 20TH ST,"Milwaukee, WI",-87.9380407832913,43.0407571707235,house
312483,462149273,5/30/2012,2:08:00,NIGHT PARKING - WRONG SIDE,1206 S 32ND ST,"Milwaukee, WI",-87.95376,43.0188612039232,house
500632,464452380,9/5/2012,2:54:00,NIGHT PARKING,2917 N PIERCE ST,"Milwaukee, WI",-87.9028628507024,43.0715031838537,house
743146,466942991,12/31/2012,4:55:00,NIGHT PARKING - WRONG SIDE,2451 N 28TH ST,"Milwaukee, WI",-87.9488282216497,43.063357278066,house
463354,463308860,8/16/2012,3:09:00,NIGHT PARKING,4115 N 46TH ST,"Milwaukee, WI",-87.9712192667449,43.0920019953038,house
2300,459216564,1/3/2012,12:18:00,METER PARKING VIOLATION,225 E ST PAUL AV,"Milwaukee, WI",-87.9083289271201,43.0348951519863,house
62786,459605775,2/1/2012,10:39:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,1122 N 10TH ST,"Milwaukee, WI",-87.9242557463652,43.0447491227929,house
456943,463535612,8/13/2012,5:51:00,NIGHT PARKING - WRONG SIDE,2415 N 18TH ST,"Milwaukee, WI",-87.9352073325645,43.0626237043394,house
398433,463269166,7/13/2012,4:09:00,NIGHT PARKING - WRONG SIDE,103 E OREGON ST,"Milwaukee, WI",-87.9111533846154,43.0282999230769,house
51806,459720726,1/26/2012,16:30:00,METER PARKING VIOLATION,1300 E BRADY ST,"Milwaukee, WI",-87.894796,43.053025,house
116986,460481081,2/24/2012,10:31:00,SNOW PARKING REGULATION 4 + INCHES,1040 E KNAPP ST,"Milwaukee, WI",-87.8990661797543,43.0469818410538,house
743102,466878344,12/31/2012,5:16:00,NIGHT PARKING - WRONG SIDE,5105 W HADLEY ST,"Milwaukee, WI",-87.9776461403699,43.0697044949348,house
682762,466009983,12/3/2012,11:53:00,METER PARKING VIOLATION,530 N JACKSON ST,"Milwaukee, WI",-87.9036699841056,43.036886192882,house
614330,465417396,10/29/2012,3:45:00,NIGHT PARKING - WRONG SIDE,3535 N 4TH ST,"Milwaukee, WI",-87.9150893079566,43.0825734605957,house
531371,464694635,9/18/2012,19:51:00,METER PARKING VIOLATION,1710 N ARLINGTON PL,"Milwaukee, WI",-87.8948458664899,43.0532363106634,house
22697,459369455,1/11/2012,3:28:00,NIGHT PARKING,10530 W HEATHER AVE,"Milwaukee, WI",-88.0243453,43.1736923,residential
538814,464697413,9/21/2012,4:11:00,NIGHT PARKING,2065 S 11TH ST,"Milwaukee, WI",-87.9258206673382,43.0070635269772,house
3586,459389044,1/4/2012,7:26:00,PARKED ON SIDEWALK (SIDEWALK AREA),2968 N FREDERICK AVE,"Milwaukee, WI",-87.8840893046873,43.0722143000137,house
587975,464817006,10/16/2012,12:01:00,PARKED WITHIN 10 FEET OF FIRE HYDRANT,2851 W HIGHLAND AVE,"Milwaukee, WI",-87.9190059,43.0443323,tertiary
223980,461415905,4/18/2012,2:24:00,NIGHT PARKING,2965 N DOWNER AVE,"Milwaukee, WI",-87.8780899672485,43.0721334574856,house
29055,459492331,1/13/2012,7:17:00,SNOW PARKING REGULATION 4 + INCHES,1302 S 18 ST,"Milwaukee, WI",,,
595520,465322745,10/18/2012,16:09:00,PARKED IN EXCESS OF 3 HOURS PROHIBITED,2650 N STOWELL AVE,"Milwaukee, WI",-87.8792052671849,43.066719408206,house
369370,462850776,6/28/2012,3:13:00,NIGHT PARKING - WRONG SIDE,8034 W GRANTOSA DR,"Milwaukee, WI",-88.011530804816,43.1075020105419,house
84172,460021763,2/10/2012,2:28:00,NIGHT PARKING - WRONG SIDE,4634 W MEDFORD AVE,"Milwaukee, WI",-87.971222708948,43.0846304704628,house
506144,464378051,9/6/2012,5:00:00,NIGHT PARKING,5869 N 77TH ST,"Milwaukee, WI",-88.0074021086647,43.1245917288059,house
336964,462643075,6/11/2012,13:12:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,116 N JEFFERSON ST,"Milwaukee, WI",-87.9040738593166,43.0296625827073,house
517224,464023103,9/11/2012,13:30:00,PARKING PROHIBITED BY OFFICIAL SIGN,2930 E NEWPORT AVE,"Milwaukee, WI",-87.8737682058756,43.0795217625404,house
348791,462618704,6/17/2012,5:18:00,TOW-AWAY ZONE (BLOCKING DRIVEWAY),1625 N ARLINGTON PL,"Milwaukee, WI",-87.8955806971744,43.0517751636109,house
473213,464216642,8/21/2012,15:24:00,TOW-AWAY ZONE (POSTED),325 W WISCONSIN AVE,"Milwaukee, WI",-87.9149914844568,43.0386770793335,house
618508,465538113,10/31/2012,5:08:00,NIGHT PARKING - WRONG SIDE,6537 N BEALE ST,"Milwaukee, WI",-88.0376608278188,43.1362453597816,house
404514,463422035,7/17/2012,3:56:00,NIGHT PARKING,2411 N 55TH ST,"Milwaukee, WI",-87.9820270039518,43.0627830145546,house
206596,461111674,4/9/2012,2:30:00,NIGHT PARKING,2910 N RICHARDS ST,"Milwaukee, WI",-87.9076310162842,43.071359632126,house
326115,462421982,6/6/2012,4:03:00,NIGHT PARKING,1955 E BENNETT AVE,"Milwaukee, WI",-87.8847533378369,42.9890203228268,house
280739,462142052,5/15/2012,3:50:00,NIGHT PARKING,321 E MENOMONEE ST,"Milwaukee, WI",-87.9066076332552,43.0313868798166,house
